CustomerID,LastTransactionDate,DaysSinceLastTransaction,Status,TransactionCount,TotalSpent
13263,2011-12-08,1,Active,1677.0,7454.069999999956
14501,2011-06-09,183,Churned,10.0,251.20999999999998
15903,2011-11-30,9,Active,74.0,5126.76
13477,2011-11-02,37,Active,79.0,1454.579999999999
13452,2011-03-25,259,Churned,2.0,590.0
17542,2011-03-15,269,Churned,25.0,170.75
12435,2011-09-21,79,Active,36.0,7829.889999999998
16960,2011-11-01,38,Active,101.0,507.04999999999995
17669,2011-10-28,42,Active,68.0,3406.7200000000003
17589,2011-10-10,60,Active,253.0,2404.170000000001
13456,2011-11-22,17,Active,63.0,1766.7199999999998
15774,2011-10-02,68,Active,25.0,270.8
14792,2011-10-07,63,Active,2.0,6.2
13697,2011-11-01,38,Active,12.0,151.3
16505,2011-11-08,31,Active,4.0,777.6
14092,2011-12-02,7,Active,214.0,4076.910000000003
12678,2011-10-28,42,Active,165.0,17628.460000000003
15164,2011-10-02,68,Active,103.0,843.0499999999997
14514,2011-10-09,61,Active,73.0,1055.35
16949,2011-12-06,3,Active,60.0,1286.27
12891,2011-06-07,185,Churned,3.0,331.0
13744,2011-09-05,95,Churned,72.0,1156.36
13166,2011-03-01,283,Churned,41.0,417.19999999999993
14995,2011-11-01,38,Active,61.0,233.23000000000005
15681,2011-11-14,25,Active,53.0,1426.1599999999999
13268,2011-11-22,17,Active,440.0,3214.6899999999996
13731,2011-05-04,219,Churned,38.0,610.5899999999999
17974,2011-11-15,24,Active,179.0,740.7899999999995
16319,2011-05-06,217,Churned,3.0,404.40000000000003
12648,2011-07-08,154,Churned,21.0,318.05
16451,2011-09-13,87,Active,14.0,266.97
16930,2011-11-13,26,Active,54.0,380.55000000000007
13504,2011-10-06,64,Active,22.0,295.93
12519,2011-10-07,63,Active,18.0,340.84
15678,2011-10-18,52,Active,12.0,352.70000000000005
14158,2011-10-30,40,Active,41.0,507.66000000000014
15419,2011-11-15,24,Active,8.0,135.86
12618,2011-11-18,21,Active,11.0,177.31
17449,2011-12-07,2,Active,277.0,2520.8599999999997
16948,2011-07-24,138,Churned,19.0,435.02
16979,2011-12-06,3,Active,89.0,1852.0000000000005
12352,2011-11-03,36,Active,85.0,2506.0400000000004
18183,2011-04-26,227,Churned,37.0,632.07
14128,2011-10-10,60,Active,46.0,637.5000000000001
17429,2011-08-03,128,Churned,39.0,524.9200000000002
17939,2011-07-03,159,Churned,12.0,99.14000000000003
17554,2011-12-08,1,Active,88.0,1952.4499999999998
18268,2011-07-28,134,One-Time Customer,1.0,25.5
13218,2011-08-04,127,Churned,5.0,62.64
13355,2011-08-09,122,Churned,32.0,674.7
15480,2011-08-15,116,Churned,45.0,905.5
17728,2011-12-06,3,Active,165.0,2876.010000000001
15088,2011-11-18,21,Active,57.0,1160.07
16171,2011-10-11,59,Active,3.0,73.2
14752,2011-10-27,43,Active,5.0,389.63999999999993
15957,2011-11-08,31,Active,42.0,428.88999999999993
18274,2011-11-09,30,Active,11.0,175.92000000000002
14494,2011-11-14,25,Active,7.0,139.56
17566,2011-12-01,8,Active,152.0,901.2100000000007
15725,2011-11-24,15,Active,32.0,415.2500000000001
16997,2011-02-24,288,Churned,12.0,702.0
17602,2011-12-07,2,Active,560.0,5102.969999999997
15656,2011-10-25,45,Active,47.0,748.5000000000001
14155,2011-03-18,266,Churned,6.0,118.75
17972,2011-04-12,241,Churned,31.0,136.04
17664,2011-11-21,18,Active,43.0,604.64
16674,2011-10-16,54,Active,98.0,319.61000000000007
16318,2011-11-04,35,Active,19.0,328.15
12731,2011-11-16,23,Active,274.0,18895.910000000003
14646,2011-12-08,1,Active,2076.0,280206.01999999984
15687,2011-12-01,8,Active,166.0,2993.099999999999
17771,2011-10-14,56,Active,54.0,245.81
12727,2011-11-29,10,Active,139.0,3980.7000000000003
17226,2011-02-04,308,Churned,21.0,393.48999999999995
12653,2011-07-14,148,Churned,43.0,2209.8500000000004
14959,2011-10-06,64,Active,59.0,695.42
16128,2011-11-22,17,Active,89.0,1880.22
17856,2011-12-08,1,Active,15.0,1418.0300000000002
15644,2011-06-26,166,Churned,238.0,812.9999999999998
17906,2011-04-06,247,Churned,12.0,72.9
16628,2011-11-10,29,Active,117.0,2188.0499999999997
15582,2011-11-15,24,Active,44.0,682.9100000000001
12353,2011-05-19,204,Churned,4.0,89.0
14960,2011-12-01,8,Active,27.0,221.26999999999992
13933,2011-08-22,109,Churned,23.0,608.7899999999998
14768,2011-11-22,17,Active,5.0,192.60000000000002
16910,2011-12-05,4,Active,547.0,1510.060000000002
15322,2011-09-15,85,Active,42.0,679.6799999999998
17603,2011-09-22,78,Active,11.0,394.72
16119,2011-12-01,8,Active,16.0,423.36
15844,2011-10-24,46,Active,11.0,130.74
14550,2011-11-29,10,Active,48.0,765.6200000000001
15872,2011-11-25,14,Active,128.0,360.9299999999999
13487,2011-10-13,57,Active,34.0,575.4000000000001
12422,2011-09-05,95,Churned,39.0,803.5599999999998
13707,2011-03-17,267,Churned,48.0,806.4100000000004
17291,2011-02-04,308,One-Time Customer,1.0,550.8000000000001
14048,2011-02-07,305,Churned,85.0,409.9299999999999
12897,2011-05-19,204,Churned,4.0,216.5
12428,2011-11-14,25,Active,294.0,7956.460000000004
15622,2011-10-27,43,Active,185.0,3709.5600000000018
13588,2011-11-24,15,Active,174.0,2478.949999999998
15244,2011-10-05,65,Active,34.0,631.57
14163,2011-09-13,87,Active,52.0,2445.9100000000008
17115,2011-12-01,8,Active,39.0,837.4999999999999
17828,2011-11-17,22,Active,67.0,1820.0900000000006
15747,2011-11-27,12,Active,93.0,974.0399999999995
13513,2011-08-05,126,Churned,10.0,205.09999999999997
18255,2011-09-11,89,Active,6.0,103.3
14840,2011-03-17,267,Churned,4.0,62.85
14862,2011-11-14,25,Active,48.0,841.2000000000002
14688,2011-12-02,7,Active,327.0,5630.869999999997
13448,2011-11-23,16,Active,195.0,3539.370000000002
16676,2011-11-06,33,Active,89.0,1592.12
17329,2011-11-25,14,Active,33.0,523.11
15940,2011-02-01,311,One-Time Customer,1.0,35.8
14211,2011-10-17,53,Active,112.0,2241.1000000000004
13410,2011-11-15,24,Active,28.0,1003.0600000000001
17117,2011-02-24,288,Churned,9.0,116.19999999999997
17817,2011-12-05,4,Active,33.0,387.6799999999999
14013,2011-08-21,110,Churned,34.0,473.02
15452,2011-11-10,29,Active,58.0,538.73
12690,2011-05-18,205,Churned,16.0,389.00999999999993
13917,2011-10-21,49,Active,18.0,272.04
12517,2011-11-11,28,Active,284.0,2502.8399999999983
16302,2011-08-05,126,Churned,11.0,233.22
16330,2011-11-22,17,Active,39.0,251.91
15216,2011-09-13,87,Active,2.0,96.6
13032,2011-10-18,52,Active,71.0,1010.1799999999997
14124,2011-09-16,84,Active,5.0,419.58000000000004
15763,2011-11-08,31,Active,61.0,1086.9200000000003
16851,2011-12-05,4,Active,20.0,342.45
13651,2011-11-04,35,Active,6.0,94.2
14666,2011-11-15,24,Active,14.0,195.24999999999997
13767,2011-12-07,2,Active,368.0,17220.360000000008
14729,2010-12-01,373,Churned,71.0,313.48999999999995
17412,2011-12-07,2,Active,66.0,1258.0600000000002
15502,2011-11-24,15,Active,213.0,10384.93
17646,2011-05-04,219,Churned,51.0,1008.3899999999999
16885,2011-11-24,15,Active,101.0,471.50999999999965
16022,2011-03-24,260,Churned,76.0,628.2800000000001
13892,2011-11-13,26,Active,27.0,632.97
14593,2011-11-18,21,Active,152.0,617.9900000000001
13617,2011-10-30,40,Active,44.0,544.18
14997,2011-10-24,46,Active,26.0,546.2
13575,2011-11-16,23,Active,46.0,732.0699999999997
18252,2011-10-20,50,Active,98.0,526.6699999999996
16952,2011-08-22,109,Churned,16.0,167.61
18261,2011-10-27,43,Active,21.0,324.23999999999995
14652,2011-09-23,77,Active,29.0,114.18000000000002
15000,2011-10-23,47,Active,77.0,490.52
16241,2011-11-30,9,Active,662.0,2607.8700000000067
17596,2011-11-16,23,Active,270.0,2827.929999999999
15965,2011-11-22,17,Active,122.0,845.6399999999999
16086,2011-10-11,59,Active,39.0,1121.39
18092,2011-12-07,2,Active,89.0,9068.260000000002
15288,2011-10-27,43,Active,88.0,2306.519999999999
14684,2011-11-14,25,Active,421.0,1236.2800000000013
16746,2011-12-05,4,Active,449.0,6697.660000000009
17431,2011-01-30,313,Churned,43.0,403.30000000000007
12598,2011-11-30,9,Active,132.0,3023.079999999999
14066,2011-03-18,266,Churned,7.0,152.55
17133,2011-11-24,15,Active,27.0,4892.240000000001
12909,2011-10-31,39,Active,91.0,2178.67
13474,2011-04-17,236,Churned,64.0,229.58999999999997
14397,2011-12-07,2,Active,87.0,2612.960000000001
13466,2011-06-08,184,Churned,17.0,307.90000000000003
17169,2011-10-13,57,Active,54.0,835.7800000000004
12798,2011-11-29,10,Active,8.0,6977.039999999999
14690,2011-10-26,44,Active,50.0,371.7
15232,2011-08-18,113,Churned,31.0,612.0600000000001
18237,2011-12-07,2,Active,61.0,987.0999999999998
14772,2011-08-19,112,Churned,9.0,139.26
14212,2011-09-11,89,Active,9.0,1070.48
17509,2011-10-13,57,Active,366.0,6115.140000000001
16846,2011-10-20,50,Active,11.0,214.32000000000002
14484,2011-10-20,50,Active,14.0,321.91999999999996
17595,2011-11-27,12,Active,83.0,388.7900000000001
13066,2011-11-15,24,Active,48.0,470.80000000000007
18117,2011-11-14,25,Active,74.0,320.71999999999997
12950,2011-12-07,2,Active,23.0,1843.0
13758,2011-11-28,11,Active,117.0,3190.550000000001
14299,2011-12-01,8,Active,143.0,3965.6199999999953
18004,2010-12-12,362,Churned,40.0,169.46999999999997
16202,2010-12-14,360,Churned,18.0,365.27000000000004
15326,2011-01-10,333,Churned,29.0,311.71
12744,2011-10-19,51,Active,222.0,21279.289999999994
12574,2011-01-28,315,Churned,11.0,218.45000000000002
15144,2011-12-01,8,Active,217.0,6580.440000000007
15199,2011-10-11,59,Active,13.0,1268.6999999999998
13475,2011-06-01,191,Churned,86.0,1431.7800000000009
16317,2011-08-12,119,Churned,69.0,1341.6499999999999
16841,2011-11-03,36,Active,116.0,1869.8200000000004
12361,2011-02-25,287,Churned,10.0,189.89999999999998
16339,2011-02-28,284,Churned,20.0,109.95000000000002
16672,2011-12-07,2,Active,114.0,8134.94
15045,2011-07-11,151,Churned,12.0,735.6600000000001
16825,2011-11-01,38,Active,28.0,775.1800000000001
15584,2011-11-16,23,Active,123.0,725.1099999999999
16305,2011-07-24,138,Churned,22.0,361.2199999999999
16613,2011-09-30,70,Active,30.0,618.59
13876,2011-10-07,63,Active,7.0,122.69999999999999
12953,2011-11-30,9,Active,17.0,329.84999999999997
13298,2011-12-08,1,Active,2.0,360.0
12708,2011-11-10,29,Active,157.0,2712.9100000000008
13854,2011-12-01,8,Active,110.0,8109.5199999999995
14355,2010-12-09,365,Churned,11.0,174.4
16714,2011-05-05,218,Churned,93.0,1161.5299999999993
12645,2011-11-06,33,Active,73.0,1775.1800000000005
13494,2011-02-01,311,Churned,18.0,316.26
16692,2011-03-28,256,Churned,3.0,1276.0
13751,2011-02-24,288,Churned,9.0,296.24999999999994
12547,2011-05-26,197,Churned,8.0,207.8
15030,2011-09-29,71,Active,7.0,518.28
18270,2011-11-01,38,Active,11.0,283.15000000000003
17651,2011-11-28,11,Active,232.0,3945.000000000001
13568,2011-06-19,173,Churned,44.0,192.85000000000005
17695,2011-07-31,131,Churned,35.0,765.34
16174,2011-08-05,126,Churned,23.0,1009.5500000000001
17266,2011-12-07,2,Active,80.0,310.63999999999993
15958,2011-09-26,74,Active,7.0,104.35
18169,2011-10-10,60,Active,9.0,202.65000000000003
16071,2011-10-26,44,Active,21.0,326.24000000000007
14820,2011-11-18,21,Active,29.0,507.2900000000001
13694,2011-12-06,3,Active,568.0,65039.620000000024
16033,2011-12-04,5,Active,1137.0,8816.399999999987
15023,2011-12-06,3,Active,562.0,6802.759999999989
12720,2011-12-07,2,Active,354.0,5781.730000000001
17392,2011-02-06,306,Churned,62.0,457.91
14238,2011-01-17,326,Churned,8.0,146.85
17829,2011-02-14,298,Churned,30.0,889.24
14064,2011-11-10,29,Active,80.0,1353.7400000000002
16766,2011-03-11,273,Churned,34.0,1145.6
14875,2011-08-24,107,Churned,47.0,1465.3200000000002
15985,2011-08-08,123,Churned,37.0,1142.42
14332,2011-11-17,22,Active,26.0,866.3099999999998
18143,2011-08-15,116,Churned,61.0,1000.1599999999997
12940,2011-10-16,54,Active,99.0,913.5400000000001
16669,2011-11-16,23,Active,160.0,1374.8700000000003
14014,2011-09-23,77,Active,39.0,505.18000000000006
16776,2011-10-10,60,Active,76.0,388.2799999999999
15142,2011-10-24,46,Active,26.0,498.74
14416,2011-11-17,22,Active,14.0,490.22
18245,2011-12-02,7,Active,175.0,2567.0599999999995
12483,2011-11-22,17,Active,75.0,2484.980000000001
15661,2011-01-26,317,Churned,5.0,309.8
16791,2011-11-10,29,Active,320.0,1721.7800000000022
17334,2011-02-10,302,Churned,11.0,307.02000000000004
13684,2011-02-27,285,Churned,30.0,67.23000000000002
12781,2011-10-07,63,Active,25.0,826.7400000000001
15416,2011-10-06,64,Active,192.0,3984.3199999999993
16957,2011-04-14,239,Churned,16.0,416.64
14165,2011-03-09,275,Churned,25.0,122.53999999999999
16080,2011-09-19,81,Active,10.0,217.16000000000003
16778,2011-09-26,74,Active,16.0,245.94
12901,2011-12-01,8,Active,116.0,17654.539999999997
14500,2011-09-12,88,Active,7.0,356.85
13131,2011-11-16,23,Active,44.0,1073.2999999999997
15355,2011-11-10,29,Active,14.0,277.05000000000007
12522,2011-10-31,39,Active,12.0,192.72000000000003
15450,2011-11-09,30,Active,30.0,429.84
17858,2011-12-04,5,Active,199.0,5155.659999999998
17975,2011-11-24,15,Active,296.0,4488.810000000001
13319,2011-12-04,5,Active,476.0,10845.549999999988
14587,2011-11-21,18,Active,383.0,1601.1400000000008
16409,2011-11-03,36,Active,232.0,2028.8800000000017
18017,2011-09-19,81,Active,3.0,523.0
13453,2011-06-27,165,Churned,17.0,356.98
16709,2011-09-16,84,Active,79.0,3029.870000000001
16040,2011-10-05,65,Active,65.0,1313.5500000000006
12597,2011-11-20,19,Active,206.0,3811.220000000001
16384,2011-09-11,89,Active,33.0,584.4999999999999
14535,2011-10-10,60,Active,330.0,2864.190000000005
15143,2011-04-28,225,Churned,14.0,259.45
13867,2011-11-08,31,Active,61.0,1015.2900000000002
13052,2011-05-11,212,Churned,18.0,348.15000000000003
15537,2011-06-29,163,Churned,24.0,110.92000000000003
17649,2011-07-24,138,Churned,52.0,868.49
13099,2011-09-01,99,One-Time Customer,1.0,207.35999999999999
16454,2011-10-26,44,Active,2.0,6.9
17279,2011-10-13,57,Active,9.0,187.82999999999998
13705,2011-12-02,7,Active,28.0,711.8600000000001
14142,2010-12-01,373,Churned,22.0,311.81000000000006
13305,2011-12-05,4,Active,81.0,2000.8599999999992
13102,2011-12-08,1,Active,304.0,6424.090000000001
12348,2011-09-25,75,Active,31.0,1797.24
14794,2011-12-07,2,Active,80.0,1319.9099999999996
17994,2011-08-10,121,Churned,81.0,678.4900000000001
15521,2011-10-30,40,Active,185.0,3000.2000000000007
18263,2011-11-14,25,Active,61.0,1213.16
17120,2011-04-20,233,Churned,18.0,307.46
17360,2011-11-22,17,Active,132.0,585.7900000000002
16794,2011-12-08,1,Active,285.0,1222.7100000000012
13849,2011-10-19,51,Active,101.0,1537.95
14029,2011-10-07,63,Active,15.0,467.65999999999997
16557,2011-11-15,24,Active,11.0,281.84999999999997
15075,2011-09-23,77,Active,27.0,773.0300000000002
17520,2011-10-17,53,Active,30.0,546.8100000000001
15598,2011-10-17,53,Active,14.0,240.68
13594,2011-10-18,52,Active,26.0,396.96999999999997
13318,2011-12-08,1,Active,20.0,640.76
16666,2011-11-20,19,Active,32.0,118.98
15605,2011-11-03,36,Active,67.0,1198.23
16700,2011-12-01,8,Active,308.0,5076.550000000002
17912,2011-02-02,310,Churned,38.0,311.01000000000005
14625,2011-05-27,196,Churned,53.0,899.63
13611,2011-09-11,89,Active,74.0,1171.8000000000002
12939,2011-10-06,64,Active,47.0,11581.8
12908,2011-06-16,176,Churned,2.0,750.0
15421,2011-10-12,58,Active,53.0,950.3599999999996
14540,2011-11-30,9,Active,76.0,996.26
18230,2011-11-30,9,Active,86.0,2810.199999999999
16084,2011-02-13,299,Churned,38.0,436.17999999999995
16859,2011-07-18,144,Churned,52.0,747.81
13883,2011-11-29,10,Active,142.0,2674.479999999998
16774,2011-10-03,67,Active,48.0,661.5200000000001
14285,2011-11-18,21,Active,27.0,1910.0100000000004
13507,2011-12-06,3,Active,162.0,2479.159999999999
17553,2011-08-02,129,Churned,2.0,1487.6
15573,2011-11-08,31,Active,104.0,607.45
16281,2011-09-28,72,Active,17.0,2062.06
15610,2011-10-19,51,Active,6.0,112.46
16855,2011-11-16,23,Active,19.0,328.4
15865,2011-10-30,40,Active,40.0,895.1300000000002
13408,2011-12-08,1,Active,478.0,28117.039999999983
15769,2011-12-02,7,Active,130.0,56252.72000000001
15002,2011-08-16,115,Churned,115.0,1641.7599999999998
15532,2011-11-14,25,Active,256.0,1580.9300000000032
13675,2011-07-11,151,Churned,25.0,486.82000000000005
16187,2011-11-08,31,Active,295.0,6911.439999999999
17060,2011-03-18,266,Churned,5.0,234.24
16633,2011-11-22,17,Active,152.0,2883.1000000000004
12694,2011-09-30,70,Active,37.0,869.6699999999998
17242,2011-08-23,108,Churned,40.0,1135.0399999999997
12418,2011-08-19,112,Churned,34.0,668.5799999999997
13130,2011-09-06,94,Churned,2.0,64.0
18251,2011-09-13,87,Active,16.0,4314.719999999999
17144,2011-12-08,1,Active,48.0,984.5699999999998
15429,2011-11-13,26,Active,82.0,397.3499999999998
16591,2011-10-02,68,Active,10.0,213.5
15886,2011-10-10,60,Active,12.0,181.09
17495,2011-12-02,7,Active,27.0,497.56000000000006
16423,2011-11-15,24,Active,18.0,346.12
12920,2011-11-22,17,Active,28.0,164.23000000000002
14804,2011-12-01,8,Active,12.0,353.2699999999999
13108,2010-12-02,372,Churned,10.0,350.05999999999995
13418,2011-11-28,11,Active,304.0,6127.429999999998
15299,2011-10-03,67,Active,7.0,4507.01
14440,2011-12-01,8,Active,55.0,2357.6800000000003
12476,2011-11-24,15,Active,233.0,6816.420000000005
16560,2011-11-13,26,Active,56.0,841.4099999999997
15719,2011-11-07,32,Active,937.0,5045.609999999998
13784,2011-11-30,9,Active,31.0,2462.7899999999995
16554,2011-10-28,42,Active,52.0,837.1
15146,2011-06-28,164,Churned,91.0,1327.1600000000008
17043,2011-11-07,32,Active,102.0,1735.1799999999998
15756,2011-10-09,61,Active,192.0,532.9599999999995
15737,2011-11-25,14,Active,72.0,1205.12
17278,2011-04-12,241,Churned,15.0,246.04000000000008
18220,2011-04-27,226,Churned,2.0,305.28000000000003
14240,2011-11-09,30,Active,42.0,890.3400000000005
14873,2011-05-13,210,Churned,28.0,519.68
12453,2011-07-28,134,Churned,43.0,707.0899999999999
12743,2011-07-28,134,Churned,134.0,546.4299999999997
18167,2011-11-16,23,Active,37.0,1384.86
12488,2011-11-30,9,Active,55.0,1298.6599999999999
17805,2011-09-27,73,Active,10.0,512.31
15667,2011-10-31,39,Active,13.0,301.32000000000005
13436,2011-12-08,1,Active,12.0,196.88999999999996
12779,2011-11-02,37,Active,149.0,3981.360000000003
15351,2011-11-27,12,Active,225.0,1960.110000000001
13579,2011-11-25,14,Active,23.0,467.03999999999996
15224,2010-12-16,358,Churned,14.0,322.0799999999999
13198,2011-11-29,10,Active,226.0,3401.239999999997
16600,2011-12-05,4,Active,62.0,813.5200000000001
17634,2011-11-03,36,Active,297.0,2361.9700000000034
12359,2011-10-13,57,Active,248.0,6372.580000000005
13551,2011-01-24,319,Churned,4.0,91.80000000000001
14346,2011-08-11,120,Churned,60.0,1021.5800000000002
14944,2011-11-10,29,Active,170.0,5900.250000000002
13421,2011-10-30,40,Active,104.0,1851.0799999999995
12565,2011-02-24,288,Churned,9.0,145.92
17639,2011-03-08,276,Churned,7.0,108.5
13515,2011-09-28,72,Active,59.0,891.1200000000002
17061,2011-09-27,73,Active,99.0,5232.23
16823,2011-04-26,227,Churned,38.0,358.37999999999994
17723,2011-08-04,127,Churned,10.0,3276.4
13398,2011-05-31,192,Churned,26.0,457.3400000000001
12624,2011-08-25,106,Churned,38.0,641.1300000000001
12465,2011-11-22,17,Active,47.0,742.1900000000002
16066,2011-11-23,16,Active,102.0,1521.8700000000001
17073,2011-11-22,17,Active,174.0,1446.09
13503,2011-09-29,71,Active,17.0,216.84999999999997
16416,2011-11-13,26,Active,71.0,1051.3999999999999
17684,2011-10-27,43,Active,15.0,239.41
15423,2011-11-01,38,Active,2.0,43.5
14385,2011-11-30,9,Active,14.0,202.11
16041,2011-11-09,30,Active,6.0,3166.4
14606,2011-12-08,1,Active,2700.0,12156.65000000007
16719,2011-11-25,14,Active,201.0,1790.4200000000008
17937,2011-12-01,8,Active,43.0,4301.22
13221,2011-04-13,240,Churned,66.0,847.4100000000001
15246,2011-04-15,238,Churned,33.0,514.1500000000001
12705,2011-11-24,15,Active,334.0,6868.290000000003
13397,2011-09-28,72,Active,38.0,1544.1299999999997
17988,2011-11-28,11,Active,38.0,201.11999999999998
13898,2011-01-18,325,Churned,12.0,155.93
13002,2011-01-25,318,Churned,7.0,120.94999999999999
13137,2011-11-29,10,Active,704.0,3650.409999999999
15228,2011-10-04,66,Active,125.0,3386.7100000000005
16096,2011-03-20,264,Churned,12.0,320.62
17966,2011-11-02,37,Active,68.0,1098.43
13736,2011-12-04,5,Active,191.0,731.8999999999999
15530,2011-11-18,21,Active,108.0,1502.3500000000001
16209,2011-09-12,88,Active,46.0,2262.62
18080,2011-11-21,18,Active,2.0,1231.5
16103,2011-12-02,7,Active,48.0,1429.6399999999999
16146,2011-07-05,157,Churned,29.0,734.1299999999999
14689,2011-05-15,208,Churned,13.0,112.80000000000001
14888,2011-05-16,207,Churned,20.0,369.2
13135,2011-05-27,196,One-Time Customer,1.0,3096.0
16483,2011-05-31,192,Churned,19.0,139.35000000000002
15405,2011-06-03,189,Churned,8.0,349.1
15921,2011-06-20,172,Churned,25.0,336.03000000000003
12378,2011-08-02,129,Churned,219.0,4008.6200000000013
17747,2011-08-19,112,One-Time Customer,1.0,71.4
12895,2011-10-28,42,Active,22.0,372.79999999999995
15341,2011-09-20,80,Active,17.0,2020.52
16595,2011-10-09,61,Active,85.0,360.1600000000003
16790,2011-12-06,3,Active,93.0,1545.6199999999997
18239,2011-05-05,218,Churned,88.0,1561.6099999999997
17869,2011-08-24,107,Churned,40.0,428.1799999999999
17262,2011-10-18,52,Active,12.0,1253.3600000000001
18269,2010-12-08,366,Churned,7.0,168.6
15380,2011-12-01,8,Active,36.0,1690.26
13890,2011-12-08,1,Active,110.0,1883.8099999999995
12931,2011-11-18,21,Active,82.0,42055.95999999999
12539,2011-11-17,22,Active,273.0,5568.349999999995
15316,2011-01-17,326,One-Time Customer,1.0,165.0
17711,2011-11-29,10,Active,23.0,385.1
17107,2011-11-06,33,Active,418.0,10815.429999999995
18189,2011-09-23,77,Active,68.0,1090.24
13484,2011-04-12,241,Churned,8.0,313.79999999999995
13055,2011-09-22,78,Active,76.0,1214.41
12876,2011-10-13,57,Active,85.0,2218.0200000000004
16323,2011-05-27,196,One-Time Customer,1.0,207.50000000000003
18072,2011-06-07,185,Churned,18.0,247.44
15007,2011-07-03,159,Churned,12.0,156.91000000000003
17040,2011-07-25,137,Churned,15.0,449.7299999999999
17248,2011-08-11,120,Churned,69.0,318.65000000000003
15344,2011-12-09,0,Active,26.0,563.94
14424,2011-11-22,17,One-Time Customer,1.0,322.08
18249,2011-11-22,17,Active,8.0,95.34
16926,2010-12-03,371,Churned,14.0,230.25000000000003
13426,2011-12-09,0,Active,157.0,3641.3199999999974
16532,2011-11-22,17,Active,4.0,6748.8
14312,2011-10-24,46,Active,87.0,1611.5899999999995
18032,2011-01-09,334,Churned,5.0,73.5
16315,2011-01-13,330,Churned,14.0,226.37
18233,2011-01-18,325,One-Time Customer,1.0,440.0
17929,2011-11-28,11,Active,5.0,843.0
17282,2011-08-01,130,Churned,94.0,1703.4100000000003
17323,2011-11-24,15,Active,200.0,921.0700000000006
14747,2011-04-04,249,Churned,18.0,328.2
13632,2011-11-15,24,Active,146.0,2121.27
15665,2011-06-24,168,Churned,116.0,2242.0100000000007
14759,2011-12-05,4,Active,102.0,1625.9699999999993
12590,2011-05-12,211,Churned,68.0,9864.260000000002
14816,2011-05-26,197,Churned,4.0,271.85
18262,2011-07-22,140,Churned,13.0,149.48
15690,2011-12-05,4,Active,19.0,239.76000000000002
16629,2011-09-27,73,Active,64.0,417.72999999999985
14360,2011-11-08,31,Active,118.0,2128.23
14015,2011-10-18,52,Active,20.0,917.34
17712,2011-10-26,44,Active,29.0,522.91
16648,2011-10-28,42,Active,19.0,290.65999999999997
17503,2011-12-07,2,Active,38.0,558.9599999999999
18181,2011-11-15,24,Active,44.0,382.79999999999995
17600,2011-11-22,17,Active,13.0,161.67000000000002
15983,2011-11-17,22,Active,113.0,1475.02
18229,2011-11-28,11,Active,164.0,7276.900000000001
17428,2011-12-09,0,Active,328.0,17256.850000000002
14032,2011-12-07,2,Active,143.0,2975.5900000000006
13230,2011-12-05,4,Active,611.0,2806.9700000000007
15789,2010-12-16,358,Churned,25.0,351.3
13742,2011-11-23,16,Active,321.0,3131.020000000001
13615,2011-01-25,318,Churned,23.0,417.6900000000001
15218,2011-11-29,10,Active,166.0,5756.890000000001
17604,2011-05-06,217,Churned,63.0,309.36
17612,2011-10-17,53,Active,135.0,2048.4499999999994
13904,2011-11-02,37,Active,26.0,332.63999999999993
18188,2011-11-24,15,Active,71.0,2001.04
17733,2011-11-01,38,Active,35.0,692.1899999999998
14129,2011-12-08,1,Active,52.0,1123.86
17212,2011-03-31,253,Churned,4.0,226.85
17440,2011-07-06,156,Churned,5.0,186.42
15187,2011-12-08,1,Active,91.0,4777.180000000001
13243,2011-05-20,203,Churned,58.0,600.07
13686,2011-06-10,182,Churned,8.0,72.0
14716,2011-10-27,43,Active,55.0,329.6799999999999
12521,2011-07-20,142,Churned,38.0,599.6800000000001
13411,2011-08-24,107,Churned,18.0,213.55000000000004
13670,2011-09-25,75,Active,25.0,349.70000000000016
16354,2011-10-07,63,Active,39.0,395.79999999999995
16688,2011-12-08,1,Active,62.0,1260.8600000000001
13278,2011-10-30,40,Active,46.0,542.73
14098,2011-11-03,36,Active,21.0,147.34999999999997
13721,2011-11-03,36,Active,28.0,524.14
13832,2011-11-20,19,Active,3.0,52.199999999999996
16959,2011-09-13,87,Active,7.0,117.35000000000001
15111,2011-11-10,29,Active,84.0,1567.4799999999998
13838,2011-12-04,5,Active,174.0,691.7299999999999
15529,2011-11-17,22,Active,672.0,3995.2299999999973
14410,2011-09-08,92,Churned,193.0,1105.0699999999986
12759,2011-10-18,52,Active,95.0,1531.4400000000007
15367,2011-10-13,57,Active,95.0,1877.5899999999992
14408,2011-11-29,10,Active,107.0,2606.53
13462,2011-04-01,252,Churned,9.0,151.5
15754,2011-10-19,51,Active,28.0,458.57
13308,2011-11-17,22,Active,54.0,1385.51
16050,2011-06-19,173,Churned,10.0,137.9
14947,2011-09-28,72,Active,14.0,290.82000000000005
15541,2011-08-17,114,Churned,29.0,85.13000000000002
14488,2011-10-03,67,Active,46.0,1064.2800000000002
15637,2011-10-18,52,Active,15.0,223.36
14698,2011-12-08,1,Active,210.0,1250.7600000000014
15360,2011-10-31,39,Active,13.0,427.92999999999995
17219,2011-11-08,31,Active,25.0,114.23
14581,2011-11-23,16,Active,17.0,138.6
15867,2011-12-04,5,Active,461.0,3812.6399999999985
15822,2011-12-06,3,Active,33.0,885.4699999999999
